Date,Price,Open,High,Low,Vol,Change%
"Jul 25, 2019","1,386.05","1,389.26","1,402.61","1,380.28",-,-0.23%
"Jul 26, 2019","1,392.22","1,386.05","1,395.46","1,385.98",-,0.45%
"Jul 29, 2019","1,399.38","1,392.22","1,404.33","1,384.95",-,0.51%
"Jul 30, 2019","1,384.34","1,399.38","1,406.42","1,379.58",-,-1.07%
"Jul 31, 2019","1,361.01","1,384.34","1,385.60","1,354.38",-,-1.69%
"Aug 01, 2019","1,374.84","1,361.01","1,384.52","1,360.72",-,1.02%
"Aug 02, 2019","1,332.74","1,374.84","1,374.84","1,329.52",-,-3.06%
"Aug 05, 2019","1,291.51","1,332.74","1,332.74","1,287.13",-,-3.09%
"Aug 06, 2019","1,292.31","1,291.51","1,309.35","1,290.27",-,0.06%
"Aug 07, 2019","1,292.70","1,292.31","1,307.87","1,284.19",-,0.03%
"Aug 08, 2019","1,308.85","1,301.37","1,308.85","1,290.04",-,1.25%
"Aug 09, 2019","1,288.06","1,308.85","1,308.85","1,287.94",-,-1.59%
"Aug 12, 2019","1,265.43","1,288.06","1,298.65","1,260.79",-,-1.76%
"Aug 13, 2019","1,271.66","1,265.43","1,279.07","1,255.78",-,0.49%
"Aug 14, 2019","1,249.05","1,271.66","1,271.89","1,245.01",-,-1.78%
"Aug 15, 2019","1,240.65","1,259.65","1,259.65","1,235.12",-,-0.67%
"Aug 16, 2019","1,258.75","1,240.65","1,259.90","1,240.38",-,1.46%
"Aug 19, 2019","1,271.03","1,258.75","1,281.89","1,258.75",-,0.98%
"Aug 20, 2019","1,258.85","1,271.03","1,273.08","1,258.03",-,-0.96%
"Aug 21, 2019","1,260.76","1,258.85","1,271.21","1,258.77",-,0.15%
"Aug 22, 2019","1,256.27","1,260.76","1,263.64","1,249.14",-,-0.36%
"Aug 23, 2019","1,245.82","1,256.27","1,264.64","1,245.82",-,-0.83%
"Aug 27, 2019","1,235.81","1,245.82","1,245.82","1,234.42",-,-0.80%
"Aug 28, 2019","1,235.72","1,235.81","1,242.12","1,227.97",-,-0.01%
"Aug 29, 2019","1,252.09","1,235.72","1,253.06","1,232.69",-,1.32%
"Aug 30, 2019","1,251.74","1,252.09","1,261.35","1,247.39",-,-0.03%
"Sep 02, 2019","1,260.27","1,251.74","1,268.07","1,245.96",-,0.68%
"Sep 03, 2019","1,254.06","1,260.27","1,263.04","1,250.98",-,-0.49%
"Sep 04, 2019","1,270.02","1,254.06","1,280.98","1,254.06",-,1.27%
"Sep 05, 2019","1,268.19","1,270.02","1,270.71","1,259.12",-,-0.14%
"Sep 06, 2019","1,271.23","1,268.19","1,275.97","1,262.90",-,0.24%
"Sep 09, 2019","1,283.09","1,271.23","1,283.09","1,268.43",-,0.93%
"Sep 10, 2019","1,313.19","1,283.09","1,317.46","1,279.58",-,2.35%
"Sep 11, 2019","1,330.70","1,313.19","1,345.53","1,313.19",-,1.33%
"Sep 12, 2019","1,327.89","1,330.70","1,333.87","1,309.84",-,-0.21%
"Sep 13, 2019","1,360.10","1,327.89","1,363.44","1,325.76",-,2.43%
"Sep 16, 2019","1,337.33","1,360.10","1,360.10","1,336.32",-,-1.67%
"Sep 17, 2019","1,319.73","1,337.33","1,337.48","1,319.17",-,-1.32%
"Sep 18, 2019","1,312.91","1,319.73","1,326.59","1,312.91",-,-0.52%
"Sep 19, 2019","1,330.69","1,312.91","1,335.22","1,312.26",-,1.35%
"Sep 20, 2019","1,338.91","1,330.69","1,341.51","1,328.60",-,0.62%
"Sep 23, 2019","1,325.79","1,338.91","1,339.00","1,311.18",-,-0.98%
"Sep 24, 2019","1,314.98","1,325.79","1,334.62","1,313.61",-,-0.82%
"Sep 25, 2019","1,320.47","1,314.98","1,320.47","1,300.09",-,0.42%
"Sep 26, 2019","1,327.68","1,320.47","1,335.06","1,315.64",-,0.55%
"Sep 27, 2019","1,343.61","1,327.68","1,344.55","1,326.97",-,1.20%
"Sep 30, 2019","1,339.85","1,343.61","1,350.21","1,339.85",-,-0.28%
"Oct 01, 2019","1,325.22","1,339.85","1,346.60","1,323.02",-,-1.09%
"Oct 02, 2019","1,286.86","1,325.22","1,325.95","1,286.86",-,-2.89%
"Oct 03, 2019","1,282.45","1,286.86","1,298.79","1,267.14",-,-0.34%
"Oct 04, 2019","1,283.63","1,282.45","1,284.10","1,270.29",-,0.09%
"Oct 07, 2019","1,286.24","1,283.63","1,289.55","1,268.93",-,0.20%
"Oct 08, 2019","1,273.63","1,286.24","1,298.02","1,273.63",-,-0.98%
"Oct 09, 2019","1,280.64","1,273.63","1,285.67","1,273.14",-,0.55%
"Oct 10, 2019","1,299.69","1,291.10","1,302.93","1,281.75",-,1.49%
"Oct 11, 2019","1,360.52","1,299.69","1,367.31","1,299.69",-,4.68%
"Oct 14, 2019","1,350.42","1,360.52","1,360.52","1,338.40",-,-0.74%
"Oct 15, 2019","1,373.78","1,350.42","1,384.18","1,344.96",-,1.73%
"Oct 16, 2019","1,372.63","1,373.78","1,382.83","1,355.03",-,-0.08%
"Oct 17, 2019","1,376.36","1,372.63","1,402.26","1,365.65",-,0.27%
"Oct 18, 2019","1,368.49","1,376.36","1,379.34","1,360.86",-,-0.57%
"Oct 21, 2019","1,382.39","1,368.49","1,386.97","1,366.70",-,1.02%
"Oct 22, 2019","1,387.35","1,382.39","1,391.98","1,379.32",-,0.36%
"Oct 23, 2019","1,386.56","1,387.35","1,387.69","1,372.56",-,-0.06%
"Oct 24, 2019","1,393.51","1,386.56","1,396.42","1,379.57",-,0.50%
"Oct 25, 2019","1,396.52","1,393.51","1,398.99","1,378.88",-,0.22%
"Oct 28, 2019","1,362.96","1,396.52","1,396.52","1,356.17",-,-2.40%
"Oct 29, 2019","1,352.46","1,362.96","1,362.96","1,344.65",-,-0.77%
"Oct 30, 2019","1,347.30","1,352.46","1,358.41","1,338.97",-,-0.38%
"Oct 31, 2019","1,334.86","1,347.30","1,347.36","1,326.48",-,-0.92%
"Nov 01, 2019","1,345.03","1,334.86","1,345.03","1,328.00",-,0.76%
"Nov 04, 2019","1,359.84","1,345.03","1,366.69","1,345.03",-,1.10%
"Nov 05, 2019","1,367.88","1,359.84","1,370.95","1,359.59",-,0.59%
"Nov 06, 2019","1,363.73","1,367.88","1,373.71","1,357.04",-,-0.30%
"Nov 07, 2019","1,368.30","1,363.73","1,372.17","1,363.41",-,0.34%
"Nov 08, 2019","1,352.04","1,368.30","1,369.05","1,352.04",-,-1.19%
"Nov 11, 2019","1,356.42","1,352.04","1,358.43","1,324.68",-,0.32%
"Nov 12, 2019","1,365.26","1,356.42","1,367.92","1,352.13",-,0.65%
"Nov 13, 2019","1,344.34","1,365.26","1,365.26","1,333.44",-,-1.53%
"Nov 14, 2019","1,333.77","1,344.34","1,346.42","1,333.77",-,-0.79%
"Nov 15, 2019","1,341.67","1,333.77","1,341.79","1,320.96",-,0.59%
"Nov 18, 2019","1,344.19","1,341.67","1,355.59","1,339.19",-,0.19%
"Nov 19, 2019","1,349.59","1,344.19","1,367.31","1,344.19",-,0.40%
"Nov 20, 2019","1,339.76","1,349.59","1,349.59","1,329.21",-,-0.73%
"Nov 21, 2019","1,326.75","1,339.76","1,339.76","1,320.14",-,-0.97%
"Nov 22, 2019","1,347.93","1,326.75","1,353.23","1,326.75",-,1.60%
"Nov 25, 2019","1,362.46","1,347.93","1,364.85","1,347.74",-,1.08%
"Nov 26, 2019","1,364.57","1,362.46","1,368.09","1,357.62",-,0.15%
"Nov 27, 2019","1,372.60","1,364.57","1,376.47","1,364.43",-,0.59%
"Nov 28, 2019","1,372.65","1,372.60","1,374.42","1,364.65",-,0.00%
"Nov 29, 2019","1,356.71","1,372.65","1,372.65","1,355.29",-,-1.16%
"Dec 02, 2019","1,338.37","1,356.71","1,364.82","1,337.76",-,-1.35%
"Dec 03, 2019","1,311.79","1,338.37","1,342.04","1,307.04",-,-1.99%
"Dec 04, 2019","1,323.79","1,311.79","1,326.55","1,310.31",-,0.91%
"Dec 05, 2019","1,314.73","1,323.79","1,324.83","1,312.89",-,-0.68%
"Dec 06, 2019","1,335.16","1,314.73","1,338.29","1,314.73",-,1.55%
"Dec 09, 2019","1,339.77","1,335.16","1,347.87","1,332.05",-,0.35%
"Dec 10, 2019","1,334.61","1,339.77","1,340.46","1,317.45",-,-0.39%
"Dec 11, 2019","1,332.99","1,334.61","1,343.87","1,332.57",-,-0.12%
"Dec 12, 2019","1,363.15","1,332.99","1,368.60","1,332.77",-,2.26%
"Dec 13, 2019","1,392.44","1,363.15","1,428.45","1,360.69",-,2.15%
"Dec 16, 2019","1,433.50","1,392.44","1,439.98","1,392.44",-,2.95%
"Dec 17, 2019","1,418.96","1,433.50","1,433.50","1,412.60",-,-1.01%
"Dec 18, 2019","1,422.74","1,418.96","1,425.43","1,414.39",-,0.27%
"Dec 19, 2019","1,424.95","1,422.74","1,424.95","1,414.64",-,0.16%
"Dec 20, 2019","1,409.09","1,424.95","1,425.01","1,407.74",-,-1.11%
"Dec 23, 2019","1,408.56","1,409.09","1,410.32","1,395.61",-,-0.04%
"Dec 24, 2019","1,415.66","1,408.56","1,418.33","1,408.21",-,0.50%
"Dec 27, 2019","1,413.33","1,415.66","1,422.87","1,410.83",-,-0.16%
"Dec 30, 2019","1,408.81","1,413.33","1,416.90","1,407.95",-,-0.32%
"Dec 31, 2019","1,398.60","1,408.81","1,408.81","1,394.07",-,-0.72%
